feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10
43.0,352.0,1.0,4.0,217.0,20.0,15.0,12.0,0.46511627906976744,0.46511627906976744
500.0,1937.0,19.0,16.0,1846.0,109.0,74.0,35.0,0.224,0.116
139.0,208.0,6.0,3.0,3.0,26.0,1.0,26.0,0.7841726618705036,0.6762589928057554
500.0,330.0,3.0,2.0,241.0,33.0,7.0,27.0,0.314,0.174
492.0,456.0,14.0,12.0,419.0,39.0,19.0,23.0,0.046747967479674794,0.032520325203252036
543.0,3915.0,2.0,30.0,3889.0,24.0,3.0,23.0,0.1270718232044199,0.03130755064456722
493.0,765.0,0.0,7.0,751.0,37.0,31.0,6.0,0.08519269776876268,0.07910750507099391
1673.0,641.0,3.0,16.0,75.0,85.0,9.0,80.0,0.11894799760908548,0.03646144650328751
365.0,827.0,52.0,125.0,393.0,192.0,94.0,136.0,0.2,0.10136986301369863
1514.0,5841.0,400.0,67.0,2233.0,577.0,175.0,497.0,0.21994715984147953,0.10501981505944517
498.0,253.0,9.0,9.0,206.0,30.0,10.0,23.0,0.17670682730923695,0.17670682730923695
247.0,190.0,4.0,12.0,16.0,33.0,4.0,31.0,0.09716599190283401,0.020242914979757085
428.0,220.0,2.0,10.0,193.0,19.0,9.0,10.0,0.1191588785046729,0.1191588785046729
967.0,8984.0,41.0,15.0,2923.0,378.0,113.0,324.0,0.6535677352637022,0.6535677352637022
487.0,757.0,28.0,10.0,551.0,79.0,48.0,49.0,0.4948665297741273,0.43737166324435317
1788.0,6231.0,239.0,155.0,4471.0,692.0,416.0,443.0,0.1761744966442953,0.11297539149888143
297.0,773.0,3.0,3.0,110.0,171.0,19.0,165.0,0.9494949494949495,0.734006734006734
996.0,1673.0,13.0,16.0,1055.0,251.0,117.0,198.0,0.5311244979919679,0.35943775100401604
490.0,390.0,6.0,10.0,58.0,54.0,9.0,47.0,0.13673469387755102,0.044897959183673466
1977.0,15637.0,43.0,65.0,11193.0,731.0,545.0,368.0,0.3097524002021223,0.11773623041940375
1982.0,6377.0,34.0,41.0,5522.0,230.0,138.0,102.0,0.14783047426841575,0.11301715438950555
623.0,6768.0,15.0,14.0,732.0,143.0,20.0,134.0,0.3467094703049759,0.3467094703049759
186.0,131.0,0.0,6.0,19.0,14.0,3.0,11.0,0.5053763440860215,0.3978494623655914
336.0,176.0,1.0,1.0,132.0,28.0,5.0,23.0,0.19642857142857142,0.11904761904761904
344.0,490.0,2.0,5.0,6.0,46.0,3.0,44.0,0.6424418604651163,0.5145348837209303
95.0,263.0,13.0,4.0,218.0,47.0,34.0,22.0,0.28421052631578947,0.10526315789473684
200.0,1283.0,3.0,3.0,1262.0,27.0,21.0,6.0,0.445,0.16
373.0,2558.0,47.0,19.0,297.0,101.0,17.0,97.0,0.2064343163538874,0.10991957104557641
24.0,1207.0,2.0,2.0,1175.0,6.0,1.0,5.0,0.125,0.08333333333333333
95.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,0.021052631578947368,0.021052631578947368
379.0,286.0,0.0,1.0,149.0,35.0,20.0,21.0,0.1345646437994723,0.0316622691292876
387.0,1243.0,12.0,15.0,1095.0,170.0,135.0,63.0,0.8940568475452196,0.2713178294573643
1355.0,578.0,39.0,8.0,248.0,120.0,38.0,94.0,0.16359616801768606,0.16359616801768606
1306.0,15765.0,78.0,29.0,11832.0,248.0,145.0,167.0,0.19739862280030604,0.07804131599081866
746.0,990.0,17.0,9.0,828.0,112.0,43.0,77.0,0.4772117962466488,0.43029490616621985
759.0,1583.0,51.0,37.0,497.0,204.0,23.0,195.0,0.8405797101449275,0.39789196310935443
227.0,514.0,28.0,9.0,205.0,78.0,14.0,65.0,0.1894273127753304,0.06607929515418502
500.0,429.0,9.0,9.0,175.0,51.0,19.0,34.0,0.108,0.064
1812.0,21596.0,1404.0,277.0,2084.0,3332.0,85.0,3310.0,0.11368653421633554,0.01434878587196468
369.0,414.0,0.0,5.0,372.0,57.0,44.0,15.0,0.47696476964769646,0.23577235772357724
158.0,98.0,25.0,14.0,0.0,28.0,0.0,28.0,0.21518987341772153,0.18354430379746836
1415.0,414.0,65.0,35.0,12.0,187.0,1.0,186.0,0.5342756183745583,0.4734982332155477
434.0,326.0,3.0,9.0,138.0,59.0,21.0,45.0,0.2304147465437788,0.0967741935483871
526.0,3055.0,4.0,5.0,967.0,132.0,30.0,123.0,0.8269961977186312,0.8269961977186312
847.0,1136.0,11.0,16.0,111.0,163.0,11.0,157.0,0.7615112160566706,0.40968122786304606
387.0,339.0,5.0,7.0,4.0,34.0,3.0,32.0,0.5684754521963824,0.5684754521963824
306.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.08496732026143791,0.042483660130718956
290.0,427.0,0.0,7.0,398.0,18.0,5.0,13.0,0.041379310344827586,0.020689655172413793
499.0,906.0,4.0,3.0,878.0,37.0,25.0,15.0,0.2605210420841683,0.2605210420841683
1985.0,547.0,117.0,119.0,227.0,194.0,3.0,192.0,0.08664987405541562,0.0836272040302267
490.0,241.0,6.0,14.0,127.0,72.0,60.0,12.0,0.2510204081632653,0.23877551020408164
17.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11764705882352941,0.058823529411764705
229.0,241.0,17.0,1.0,51.0,27.0,1.0,27.0,0.7662337662337663,0.7012987012987013
1673.0,11457.0,1673.0,0.0,1146.0,1175.0,141.0,1092.0,0.13389121338912133,0.030484160191273164
422.0,441.0,4.0,14.0,351.0,81.0,75.0,7.0,0.3957345971563981,0.38388625592417064
216.0,228.0,12.0,8.0,23.0,25.0,3.0,24.0,0.5509259259259259,0.4212962962962963
443.0,1085.0,8.0,6.0,810.0,124.0,65.0,67.0,0.5282167042889391,0.1963882618510158
866.0,2714.0,0.0,13.0,2637.0,100.0,74.0,28.0,0.546189376443418,0.4722863741339492
406.0,929.0,13.0,14.0,37.0,122.0,6.0,120.0,0.7980295566502463,0.6354679802955665
323.0,3200.0,3.0,1.0,511.0,134.0,35.0,123.0,0.17027863777089783,0.043343653250773995
1827.0,5601.0,243.0,357.0,306.0,847.0,54.0,816.0,0.10892172961138478,0.02681992337164751
878.0,1199.0,22.0,13.0,112.0,253.0,32.0,238.0,0.8340909090909091,0.8340909090909091
22.0,152.0,1.0,0.0,112.0,11.0,10.0,4.0,0.7727272727272727,0.7727272727272727
461.0,1165.0,9.0,5.0,309.0,100.0,37.0,84.0,0.5593952483801296,0.27645788336933047
166.0,190.0,9.0,3.0,163.0,33.0,19.0,14.0,0.10240963855421686,0.10240963855421686
355.0,1413.0,29.0,14.0,114.0,113.0,9.0,110.0,0.819718309859155,0.6873239436619718
268.0,656.0,8.0,12.0,528.0,40.0,13.0,27.0,0.27238805970149255,0.16791044776119404
230.0,4827.0,207.0,2.0,1182.0,228.0,52.0,217.0,0.20869565217391303,0.08260869565217391
320.0,3927.0,4.0,1.0,3902.0,44.0,37.0,8.0,0.340625,0.1375
500.0,8715.0,85.0,15.0,7892.0,186.0,99.0,112.0,0.104,0.034
832.0,4675.0,62.0,13.0,3773.0,227.0,143.0,141.0,0.4957983193277311,0.4069627851140456
616.0,2290.0,19.0,10.0,584.0,142.0,30.0,123.0,0.24025974025974026,0.060064935064935064
324.0,513.0,17.0,6.0,79.0,65.0,12.0,57.0,0.2037037037037037,0.08333333333333333
181.0,446.0,5.0,1.0,63.0,23.0,1.0,23.0,0.48066298342541436,0.1878453038674033
461.0,11748.0,4.0,7.0,11725.0,16.0,2.0,14.0,0.15184381778741865,0.03036876355748373
327.0,784.0,0.0,1.0,10.0,46.0,5.0,45.0,0.9179331306990881,0.8936170212765957
1360.0,336.0,36.0,23.0,190.0,112.0,45.0,75.0,0.5726872246696035,0.5139500734214391
1919.0,1289.0,27.0,38.0,752.0,184.0,86.0,118.0,0.24908806670140698,0.24908806670140698
1813.0,8387.0,0.0,12.0,2188.0,190.0,33.0,175.0,0.8036403750689465,0.8036403750689465
475.0,2036.0,39.0,10.0,1795.0,155.0,128.0,61.0,0.3894736842105263,0.1368421052631579
455.0,488.0,0.0,3.0,420.0,49.0,26.0,23.0,0.36043956043956044,0.24615384615384617
350.0,110.0,2.0,9.0,59.0,15.0,2.0,14.0,0.1,0.03142857142857143
478.0,306.0,18.0,6.0,74.0,47.0,7.0,41.0,0.10251046025104603,0.029288702928870293
491.0,162.0,10.0,8.0,69.0,41.0,15.0,27.0,0.05702647657841141,0.008146639511201629
127.0,925.0,37.0,2.0,802.0,84.0,59.0,40.0,0.968503937007874,0.7401574803149606
178.0,360.0,0.0,1.0,300.0,46.0,34.0,14.0,0.30337078651685395,0.20786516853932585
1929.0,35516.0,267.0,335.0,18360.0,1192.0,580.0,928.0,0.12182477967858994,0.012960082944530845
198.0,300.0,24.0,2.0,160.0,80.0,30.0,60.0,0.8787878787878788,0.1717171717171717
491.0,1478.0,59.0,57.0,894.0,168.0,83.0,119.0,0.7393075356415478,0.6720977596741344
77.0,4952.0,46.0,4.0,3355.0,115.0,43.0,107.0,0.5324675324675324,0.1038961038961039
495.0,1233.0,8.0,5.0,1170.0,26.0,12.0,15.0,0.056338028169014086,0.022132796780684104
486.0,1062.0,0.0,7.0,1022.0,42.0,29.0,14.0,0.04526748971193416,0.03497942386831276
224.0,261.0,10.0,8.0,0.0,41.0,0.0,41.0,0.16071428571428573,0.03125
144.0,502.0,2.0,0.0,90.0,13.0,3.0,13.0,0.3904109589041096,0.3904109589041096
102.0,1059.0,1.0,0.0,84.0,27.0,8.0,25.0,0.24509803921568626,0.10784313725490197
203.0,2947.0,5.0,2.0,475.0,46.0,19.0,41.0,0.18226600985221675,0.06896551724137931
1246.0,324.0,69.0,15.0,156.0,114.0,50.0,77.0,0.8539325842696629,0.7407704654895666
230.0,6028.0,17.0,3.0,799.0,123.0,7.0,122.0,0.4782608695652174,0.12608695652173912
152.0,299.0,34.0,0.0,164.0,53.0,20.0,41.0,0.17763157894736842,0.07894736842105263
447.0,909.0,0.0,10.0,187.0,103.0,18.0,87.0,0.7472035794183445,0.5816554809843401
337.0,3409.0,170.0,36.0,249.0,222.0,22.0,212.0,0.09198813056379822,0.02373887240356083
1117.0,47292.0,52.0,25.0,16545.0,384.0,89.0,353.0,0.09847806624888093,0.025962399283795883
261.0,4600.0,9.0,13.0,2746.0,67.0,16.0,60.0,0.18007662835249041,0.034482758620689655
156.0,82.0,1.0,10.0,59.0,12.0,3.0,10.0,0.1282051282051282,0.04487179487179487
3185.0,2460.0,12.0,47.0,592.0,596.0,144.0,490.0,0.6781789638932496,0.343171114599686
231.0,366.0,3.0,0.0,352.0,37.0,34.0,7.0,0.6753246753246753,0.6103896103896104
170.0,6.0,0.0,4.0,0.0,3.0,0.0,3.0,0.01764705882352941,0.01764705882352941
384.0,2177.0,384.0,0.0,1558.0,496.0,1.0,496.0,0.14322916666666666,0.036458333333333336
353.0,99.0,7.0,6.0,76.0,15.0,7.0,10.0,0.18696883852691218,0.16147308781869688
173.0,69.0,9.0,17.0,22.0,22.0,1.0,22.0,0.1676300578034682,0.04046242774566474
888.0,15737.0,47.0,48.0,349.0,226.0,25.0,217.0,0.24887387387387389,0.21621621621621623
253.0,118.0,3.0,0.0,104.0,35.0,27.0,12.0,0.7707509881422925,0.35968379446640314
318.0,628.0,38.0,10.0,331.0,94.0,42.0,67.0,0.5628930817610063,0.34276729559748426
499.0,305.0,1.0,2.0,249.0,48.0,29.0,20.0,0.1523046092184369,0.08216432865731463
1104.0,7241.0,69.0,52.0,2200.0,276.0,52.0,254.0,0.5778985507246377,0.4447463768115942
923.0,991.0,7.0,10.0,15.0,103.0,5.0,100.0,0.7464788732394366,0.7302275189599133
739.0,559.0,51.0,34.0,63.0,131.0,9.0,129.0,0.9431664411366711,0.7523680649526387
496.0,25494.0,91.0,25.0,22055.0,336.0,195.0,185.0,0.18548387096774194,0.1693548387096774
217.0,673.0,18.0,1.0,260.0,75.0,8.0,73.0,0.9400921658986175,0.14746543778801843
412.0,875.0,5.0,22.0,469.0,92.0,45.0,65.0,0.11407766990291263,0.03398058252427184
2000.0,2256.0,68.0,53.0,1106.0,226.0,46.0,194.0,0.10989010989010989,0.09340659340659341
679.0,1058.0,19.0,7.0,823.0,97.0,46.0,57.0,0.09572901325478646,0.036818851251840944
408.0,332.0,13.0,16.0,283.0,30.0,8.0,24.0,0.01715686274509804,0.007352941176470588
19.0,918.0,19.0,0.0,879.0,28.0,1.0,27.0,0.3157894736842105,0.21052631578947367
127.0,499.0,2.0,0.0,23.0,84.0,7.0,82.0,0.8346456692913385,0.8346456692913385
32.0,257.0,3.0,1.0,251.0,23.0,21.0,4.0,0.875,0.8125
498.0,1965.0,14.0,14.0,1568.0,99.0,63.0,44.0,0.09036144578313253,0.08032128514056225
105.0,69.0,4.0,1.0,50.0,8.0,3.0,5.0,0.11428571428571428,0.0380952380952381
1863.0,12767.0,157.0,106.0,523.0,324.0,7.0,318.0,0.12506709608158884,0.019860440150295224
1621.0,970.0,30.0,16.0,492.0,171.0,82.0,109.0,0.1589648798521257,0.04436229205175601
216.0,785.0,47.0,8.0,202.0,99.0,15.0,90.0,0.33796296296296297,0.33796296296296297
207.0,407.0,0.0,2.0,28.0,96.0,4.0,96.0,0.9227053140096618,0.8695652173913043
424.0,750.0,5.0,2.0,0.0,110.0,0.0,110.0,0.2028301886792453,0.04245283018867924
425.0,1047.0,0.0,9.0,714.0,74.0,23.0,54.0,0.24941176470588236,0.24941176470588236
344.0,663.0,39.0,8.0,104.0,111.0,15.0,108.0,0.625,0.5843023255813954
429.0,4228.0,21.0,12.0,3757.0,83.0,28.0,64.0,0.27505827505827507,0.06993006993006994
193.0,436.0,0.0,7.0,147.0,50.0,13.0,39.0,0.23834196891191708,0.23834196891191708
490.0,125.0,4.0,9.0,0.0,42.0,0.0,42.0,0.061224489795918366,0.02040816326530612
431.0,1615.0,1.0,6.0,846.0,24.0,2.0,23.0,0.40835266821345706,0.31786542923433875
448.0,1007.0,20.0,4.0,301.0,82.0,30.0,70.0,0.14955357142857142,0.14955357142857142
359.0,3059.0,26.0,3.0,2701.0,219.0,169.0,76.0,0.17270194986072424,0.03064066852367688
969.0,6327.0,24.0,54.0,5945.0,141.0,93.0,67.0,0.04329896907216495,0.006185567010309278
301.0,195.0,2.0,3.0,58.0,45.0,6.0,39.0,0.34219269102990035,0.23255813953488372
500.0,909.0,17.0,5.0,115.0,69.0,4.0,66.0,0.514,0.394
345.0,188.0,6.0,3.0,102.0,46.0,22.0,25.0,0.6695652173913044,0.591304347826087
439.0,743.0,4.0,4.0,677.0,46.0,35.0,12.0,0.04783599088838269,0.011389521640091117
917.0,2010.0,97.0,56.0,241.0,283.0,37.0,262.0,0.12213740458015267,0.04143947655398037
109.0,2556.0,5.0,2.0,525.0,51.0,14.0,47.0,0.1834862385321101,0.1834862385321101
496.0,451.0,6.0,10.0,284.0,57.0,31.0,30.0,0.23588709677419356,0.1975806451612903
1800.0,2091.0,23.0,81.0,280.0,305.0,76.0,246.0,0.26166666666666666,0.07388888888888889
319.0,98.0,3.0,2.0,69.0,11.0,5.0,8.0,0.13166144200626959,0.13166144200626959
152.0,95.0,8.0,6.0,0.0,18.0,0.0,18.0,0.6644736842105263,0.6052631578947368
622.0,434.0,16.0,15.0,66.0,110.0,6.0,106.0,0.5482315112540193,0.5482315112540193
476.0,919.0,38.0,54.0,262.0,144.0,38.0,119.0,0.4456066945606695,0.33472803347280333
453.0,10.0,0.0,8.0,0.0,9.0,0.0,9.0,0.10596026490066225,0.02869757174392936
42.0,50.0,1.0,1.0,50.0,1.0,1.0,0.0,0.7619047619047619,0.6904761904761905
1354.0,90221.0,381.0,234.0,1473.0,1332.0,66.0,1307.0,0.11595273264401773,0.024372230428360415
485.0,845.0,33.0,19.0,537.0,105.0,29.0,82.0,0.2020618556701031,0.08041237113402062
891.0,3387.0,1.0,20.0,3354.0,23.0,1.0,23.0,0.5016835016835017,0.1739618406285073
154.0,13960.0,1.0,1.0,7930.0,61.0,35.0,51.0,0.11038961038961038,0.032467532467532464
27.0,439.0,27.0,0.0,67.0,36.0,4.0,36.0,0.25925925925925924,0.07407407407407407
583.0,5033.0,9.0,0.0,2504.0,190.0,60.0,167.0,0.8610634648370498,0.8610634648370498
500.0,6776.0,14.0,11.0,6041.0,116.0,73.0,48.0,0.348,0.218
495.0,401.0,15.0,14.0,194.0,79.0,22.0,63.0,0.20404040404040405,0.20404040404040405
190.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.23684210526315788,0.23684210526315788
491.0,1198.0,27.0,25.0,826.0,94.0,12.0,83.0,0.08961303462321792,0.06924643584521385
937.0,13912.0,937.0,0.0,0.0,1414.0,0.0,1414.0,0.12593383137673425,0.016008537886873
91.0,1037.0,1.0,0.0,1029.0,34.0,33.0,3.0,0.9010989010989011,0.8351648351648352
63.0,130.0,1.0,2.0,21.0,11.0,2.0,9.0,0.15873015873015872,0.1111111111111111
1082.0,435.0,18.0,28.0,151.0,78.0,19.0,66.0,0.7370848708487084,0.2924354243542435
1848.0,4455.0,183.0,43.0,1475.0,610.0,200.0,472.0,0.6352813852813853,0.31493506493506496
339.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,0.029498525073746312,0.011799410029498525
702.0,3244.0,44.0,185.0,2577.0,391.0,309.0,173.0,0.1168091168091168,0.02564102564102564
491.0,2101.0,11.0,11.0,1772.0,52.0,23.0,33.0,0.059063136456211814,0.02240325865580448
999.0,3891.0,9.0,8.0,3791.0,48.0,35.0,17.0,0.036036036036036036,0.031031031031031032
99.0,261.0,11.0,4.0,180.0,35.0,23.0,20.0,0.20202020202020202,0.16161616161616163
141.0,5.0,0.0,2.0,1.0,4.0,1.0,3.0,0.06382978723404255,0.04964539007092199
1431.0,1728.0,48.0,54.0,338.0,192.0,53.0,156.0,0.13626834381551362,0.04891684136967156
269.0,1322.0,26.0,11.0,677.0,97.0,30.0,73.0,0.3643122676579926,0.275092936802974
591.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0,0.06598984771573604,0.047377326565143825
87.0,388.0,15.0,3.0,247.0,32.0,22.0,17.0,0.14942528735632185,0.09195402298850575
1575.0,193.0,35.0,33.0,0.0,76.0,0.0,76.0,0.0946031746031746,0.017142857142857144
1960.0,2272.0,21.0,14.0,856.0,156.0,90.0,98.0,0.5387755102040817,0.5387755102040817
360.0,485.0,2.0,3.0,469.0,33.0,25.0,8.0,0.14444444444444443,0.14444444444444443
655.0,20148.0,105.0,30.0,3643.0,326.0,113.0,304.0,0.09923664122137404,0.024427480916030534
90.0,318.0,2.0,2.0,140.0,63.0,28.0,54.0,0.9666666666666667,0.9333333333333333
198.0,219.0,14.0,15.0,78.0,64.0,20.0,48.0,0.7777777777777778,0.7323232323232324
479.0,494.0,9.0,27.0,169.0,83.0,57.0,29.0,0.20668058455114824,0.18997912317327767
32.0,32.0,2.0,0.0,23.0,9.0,8.0,3.0,0.71875,0.59375
127.0,485.0,30.0,0.0,325.0,89.0,42.0,60.0,0.31496062992125984,0.11023622047244094
540.0,683.0,7.0,5.0,503.0,185.0,115.0,98.0,0.9407407407407408,0.5481481481481482
427.0,79.0,3.0,1.0,43.0,15.0,1.0,14.0,0.09601873536299765,0.09601873536299765
1479.0,1523.0,70.0,43.0,58.0,347.0,21.0,337.0,0.8858108108108108,0.6114864864864865
492.0,235.0,18.0,21.0,73.0,70.0,14.0,62.0,0.5995934959349594,0.44715447154471544
982.0,12227.0,217.0,159.0,8451.0,497.0,362.0,235.0,0.29022403258655805,0.11914460285132383
376.0,343.0,2.0,8.0,10.0,55.0,2.0,54.0,0.8829787234042553,0.7712765957446809
51.0,1283.0,1.0,1.0,27.0,23.0,5.0,22.0,0.11764705882352941,0.0392156862745098
495.0,969.0,11.0,9.0,877.0,54.0,36.0,21.0,0.17777777777777778,0.05454545454545454
410.0,589.0,46.0,9.0,340.0,125.0,64.0,89.0,0.23170731707317074,0.1
644.0,3508.0,29.0,63.0,2774.0,182.0,70.0,147.0,0.6304347826086957,0.12577639751552794
1953.0,404.0,60.0,80.0,133.0,113.0,31.0,96.0,0.026625704045058884,0.0056323604710701485
493.0,196.0,0.0,6.0,182.0,39.0,32.0,7.0,0.060851926977687626,0.05476673427991886
555.0,1680.0,29.0,2.0,1504.0,108.0,85.0,46.0,0.9837837837837838,0.14054054054054055
318.0,1564.0,53.0,4.0,9.0,61.0,5.0,60.0,0.8144654088050315,0.8081761006289309
448.0,260.0,6.0,0.0,214.0,44.0,25.0,24.0,0.47767857142857145,0.23883928571428573
204.0,637.0,13.0,7.0,12.0,64.0,3.0,63.0,0.803921568627451,0.7794117647058824
1329.0,3840.0,12.0,60.0,64.0,235.0,10.0,230.0,0.400300978179082,0.3130173062452972
55.0,372.0,7.0,1.0,30.0,40.0,3.0,39.0,0.9454545454545454,0.9454545454545454
499.0,15807.0,352.0,36.0,256.0,658.0,30.0,658.0,0.1342685370741483,0.018036072144288578
1607.0,3317.0,6.0,34.0,1509.0,213.0,61.0,164.0,0.4033561218147918,0.4033561218147918
500.0,557.0,14.0,10.0,286.0,69.0,34.0,45.0,0.118,0.042
1682.0,11715.0,58.0,39.0,6237.0,270.0,107.0,219.0,0.2740784780023781,0.1807372175980975
857.0,549.0,139.0,87.0,0.0,325.0,0.0,325.0,0.1306884480746791,0.03617269544924154
444.0,226.0,12.0,5.0,197.0,29.0,11.0,19.0,0.04054054054054054,0.03153153153153153
65.0,3.0,0.0,3.0,0.0,3.0,0.0,3.0,0.13846153846153847,0.13846153846153847
66.0,2380.0,2.0,57.0,51.0,80.0,6.0,79.0,0.16666666666666666,0.06060606060606061
122.0,2.0,0.0,4.0,0.0,2.0,0.0,2.0,0.08196721311475409,0.03278688524590164
362.0,330.0,5.0,13.0,286.0,45.0,25.0,21.0,0.058011049723756904,0.03314917127071823
500.0,154.0,18.0,7.0,107.0,28.0,10.0,21.0,0.124,0.124
48.0,162.0,11.0,0.0,78.0,32.0,19.0,23.0,0.875,0.8125
106.0,3921.0,11.0,20.0,52.0,84.0,3.0,81.0,0.18867924528301888,0.16981132075471697
500.0,587.0,6.0,6.0,501.0,56.0,42.0,17.0,0.108,0.036
252.0,12630.0,0.0,2.0,12623.0,5.0,1.0,4.0,0.10714285714285714,0.027777777777777776
1830.0,6278.0,46.0,203.0,3172.0,490.0,162.0,350.0,0.42295081967213116,0.32786885245901637
1988.0,25008.0,56.0,45.0,13646.0,476.0,251.0,375.0,0.1478129713423831,0.0563097033685269
460.0,992.0,68.0,16.0,512.0,141.0,49.0,111.0,0.1108695652173913,0.1108695652173913
1021.0,972.0,83.0,48.0,0.0,286.0,0.0,286.0,0.9863147605083089,0.31085043988269795
875.0,50.0,0.0,5.0,0.0,5.0,0.0,5.0,0.688,0.6274285714285714
457.0,522.0,3.0,5.0,65.0,48.0,11.0,40.0,0.6652078774617067,0.5951859956236324
269.0,1090.0,17.0,6.0,1020.0,129.0,117.0,36.0,0.9516728624535316,0.40148698884758366
1699.0,1337.0,43.0,85.0,830.0,196.0,61.0,157.0,0.08004708652148322,0.017068864037669218
1533.0,43785.0,120.0,175.0,9033.0,715.0,99.0,679.0,0.6190476190476191,0.5557729941291585
1767.0,1949.0,63.0,102.0,848.0,281.0,56.0,255.0,0.166383701188455,0.045274476513865305
470.0,442.0,8.0,6.0,152.0,61.0,24.0,40.0,0.3595744680851064,0.1851063829787234
499.0,1202.0,15.0,4.0,1064.0,79.0,54.0,30.0,0.7034068136272545,0.5210420841683366
1530.0,1339.0,104.0,38.0,242.0,301.0,57.0,273.0,0.19215686274509805,0.10718954248366012
148.0,263.0,13.0,6.0,181.0,55.0,26.0,31.0,0.17567567567567569,0.0472972972972973
489.0,316.0,18.0,18.0,79.0,75.0,10.0,67.0,0.05521472392638037,0.028629856850715747
1924.0,265.0,23.0,15.0,155.0,55.0,25.0,41.0,0.12266112266112267,0.04313929313929314
998.0,11297.0,26.0,28.0,8733.0,201.0,148.0,74.0,0.045090180360721446,0.045090180360721446
3024.0,20762.0,435.0,111.0,18005.0,1340.0,961.0,635.0,0.22288359788359788,0.09788359788359788
318.0,285.0,3.0,4.0,225.0,36.0,25.0,18.0,0.3742138364779874,0.3742138364779874
3872.0,16538.0,204.0,191.0,6307.0,967.0,340.0,813.0,0.14068146618482189,0.04465668559628291
316.0,757.0,3.0,3.0,627.0,97.0,63.0,48.0,0.8544303797468354,0.5126582278481012
71.0,49.0,0.0,6.0,0.0,4.0,0.0,4.0,0.29577464788732394,0.2676056338028169
260.0,191.0,1.0,5.0,3.0,29.0,1.0,28.0,0.09230769230769231,0.057692307692307696
1998.0,476.0,12.0,14.0,202.0,141.0,67.0,82.0,0.6191191191191191,0.575075075075075
246.0,1262.0,5.0,11.0,759.0,29.0,14.0,18.0,0.07723577235772358,0.06097560975609756
1994.0,1455.0,14.0,17.0,632.0,198.0,80.0,151.0,0.12036108324974924,0.05917753259779338
359.0,1033.0,78.0,13.0,68.0,185.0,4.0,182.0,0.8941504178272981,0.5933147632311978
182.0,178.0,5.0,11.0,46.0,40.0,3.0,38.0,0.09340659340659341,0.016483516483516484
1473.0,6484.0,14.0,14.0,2369.0,141.0,70.0,103.0,0.20570264765784113,0.20570264765784113
231.0,291.0,8.0,3.0,219.0,20.0,1.0,19.0,0.09090909090909091,0.025974025974025976
490.0,655.0,23.0,28.0,19.0,183.0,5.0,181.0,0.8122448979591836,0.1510204081632653
1825.0,2761.0,0.0,48.0,489.0,473.0,115.0,408.0,0.1726027397260274,0.04438356164383562
630.0,609.0,1.0,26.0,353.0,122.0,48.0,78.0,0.45714285714285713,0.3825396825396825
2000.0,5991.0,21.0,21.0,5763.0,352.0,324.0,44.0,0.1225,0.06
2822.0,91726.0,147.0,208.0,12462.0,1064.0,200.0,1015.0,0.7430900070871722,0.25301204819277107
433.0,65.0,10.0,7.0,0.0,27.0,0.0,27.0,0.06466512702078522,0.013856812933025405
299.0,378.0,5.0,9.0,347.0,65.0,50.0,22.0,0.1806020066889632,0.0903010033444816
296.0,5.0,0.0,6.0,0.0,5.0,0.0,5.0,0.060810810810810814,0.02027027027027027
332.0,4549.0,316.0,3.0,2301.0,408.0,140.0,395.0,0.11144578313253012,0.018072289156626505
498.0,845.0,3.0,5.0,810.0,34.0,21.0,14.0,0.13654618473895583,0.13654618473895583
486.0,1506.0,27.0,11.0,1169.0,104.0,38.0,74.0,0.4670781893004115,0.4176954732510288
500.0,306.0,3.0,3.0,198.0,43.0,25.0,19.0,0.246,0.21
127.0,2175.0,2.0,5.0,130.0,48.0,9.0,46.0,0.10236220472440945,0.031496062992125984
497.0,204.0,4.0,7.0,187.0,20.0,11.0,10.0,0.026156941649899398,0.006036217303822937
146.0,60.0,1.0,2.0,50.0,20.0,16.0,7.0,0.9794520547945206,0.9178082191780822
113.0,642.0,0.0,2.0,623.0,36.0,33.0,4.0,0.8053097345132744,0.45132743362831856
180.0,253.0,31.0,8.0,101.0,57.0,9.0,49.0,0.1,0.03888888888888889
143.0,208.0,7.0,7.0,10.0,22.0,3.0,20.0,0.5874125874125874,0.5314685314685315
481.0,236.0,6.0,9.0,62.0,51.0,8.0,48.0,0.7068607068607069,0.6382536382536382
499.0,210.0,10.0,9.0,136.0,40.0,23.0,19.0,0.11022044088176353,0.0841683366733467
200.0,774.0,8.0,6.0,498.0,76.0,45.0,33.0,0.65,0.38
497.0,2060.0,10.0,8.0,1619.0,57.0,29.0,34.0,0.3380281690140845,0.23541247484909456
725.0,556.0,1.0,3.0,549.0,33.0,28.0,5.0,0.19724137931034483,0.038620689655172416
1609.0,1886.0,49.0,14.0,75.0,436.0,20.0,429.0,0.7383467992541951,0.559975139838409
497.0,660.0,4.0,4.0,580.0,74.0,57.0,18.0,0.22132796780684105,0.22132796780684105
